date,station_complex_id,station_complex,latitude,longitude,morning_ridership,hotspot,cafe_density_400m
2024-01-15,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,731.0,0,69
2024-02-29,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,5.0,0,39
2024-02-29,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,5.0,0,62
2024-02-29,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,5.0,0,80
2024-02-29,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,5.0,0,62
2024-02-29,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,5.0,0,69
2024-02-29,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,377.0,0,39
2024-02-29,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,377.0,0,62
2024-02-29,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,377.0,0,80
2024-02-29,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,377.0,0,62
2024-02-29,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,377.0,0,69
2024-03-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,4.0,0,39
2024-03-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,4.0,0,62
2024-03-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,4.0,0,80
2024-03-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,4.0,0,62
2024-03-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,4.0,0,69
2024-03-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,2180.0,1,39
2024-03-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,2180.0,1,62
2024-03-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,2180.0,1,80
2024-03-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,2180.0,1,62
2024-03-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,2180.0,1,69
2024-04-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,484.0,0,39
2024-04-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,484.0,0,62
2024-04-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,484.0,0,80
2024-04-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,484.0,0,62
2024-04-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,484.0,0,69
2024-04-16,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,195.0,0,39
2024-04-16,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,195.0,0,62
2024-04-16,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,195.0,0,80
2024-04-16,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,195.0,0,62
2024-04-16,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,195.0,0,69
2024-05-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,3.0,0,39
2024-05-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,3.0,0,62
2024-05-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,3.0,0,80
2024-05-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,3.0,0,62
2024-05-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,3.0,0,69
2024-05-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,723.0,0,39
2024-05-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,723.0,0,62
2024-05-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,723.0,0,80
2024-05-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,723.0,0,62
2024-05-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,723.0,0,69
2024-05-07,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,2.0,0,39
2024-05-07,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,2.0,0,62
2024-05-07,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,2.0,0,80
2024-05-07,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,2.0,0,62
2024-05-07,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,2.0,0,69
2024-05-07,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1623.0,1,39
2024-05-07,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1623.0,1,62
2024-05-07,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1623.0,1,80
2024-05-07,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1623.0,1,62
2024-05-07,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1623.0,1,69
2024-05-17,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,198.0,0,39
2024-05-17,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,198.0,0,62
2024-05-17,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,198.0,0,80
2024-05-17,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,198.0,0,62
2024-05-17,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,198.0,0,69
2024-05-24,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1819.0,1,39
2024-05-24,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1819.0,1,62
2024-05-24,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1819.0,1,80
2024-05-24,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1819.0,1,62
2024-05-24,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1819.0,1,69
2024-05-31,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,7.0,0,39
2024-05-31,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,7.0,0,62
2024-05-31,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,7.0,0,80
2024-05-31,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,7.0,0,62
2024-05-31,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,7.0,0,69
2024-05-31,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1383.0,1,39
2024-05-31,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1383.0,1,62
2024-05-31,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1383.0,1,80
2024-05-31,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1383.0,1,62
2024-05-31,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1383.0,1,69
2024-06-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,14.0,0,39
2024-06-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,14.0,0,62
2024-06-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,14.0,0,80
2024-06-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,14.0,0,62
2024-06-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,14.0,0,69
2024-06-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1925.0,1,39
2024-06-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1925.0,1,62
2024-06-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1925.0,1,80
2024-06-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1925.0,1,62
2024-06-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1925.0,1,69
2024-06-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,5.0,0,39
2024-06-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,5.0,0,62
2024-06-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,5.0,0,80
2024-06-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,5.0,0,62
2024-06-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,5.0,0,69
2024-06-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,3.0,0,39
2024-06-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,3.0,0,62
2024-06-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,3.0,0,80
2024-06-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,3.0,0,62
2024-06-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,3.0,0,69
2024-06-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,712.0,0,39
2024-06-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,712.0,0,62
2024-06-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,712.0,0,80
2024-06-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,712.0,0,62
2024-06-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,712.0,0,69
2024-06-18,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,92.0,0,39
2024-06-18,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,92.0,0,62
2024-06-18,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,92.0,0,80
2024-06-18,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,92.0,0,62
2024-06-18,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,92.0,0,69
2024-06-20,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,113.0,0,39
2024-06-20,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,113.0,0,62
2024-06-20,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,113.0,0,80
2024-06-20,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,113.0,0,62
2024-06-20,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,113.0,0,69
2024-06-21,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,2411.0,1,39
2024-06-21,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,2411.0,1,62
2024-06-21,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,2411.0,1,80
2024-06-21,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,2411.0,1,62
2024-06-21,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,2411.0,1,69
2024-06-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,1.0,0,39
2024-06-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,1.0,0,62
2024-06-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,1.0,0,80
2024-06-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,1.0,0,62
2024-06-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,1.0,0,69
2024-06-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,496.0,0,39
2024-06-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,496.0,0,62
2024-06-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,496.0,0,80
2024-06-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,496.0,0,62
2024-06-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,496.0,0,69
2024-08-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,10.0,0,39
2024-08-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,10.0,0,62
2024-08-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,10.0,0,80
2024-08-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,10.0,0,62
2024-08-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,10.0,0,69
2024-08-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1418.0,1,39
2024-08-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1418.0,1,62
2024-08-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1418.0,1,80
2024-08-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1418.0,1,62
2024-08-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1418.0,1,69
2024-08-29,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,452.0,0,39
2024-08-29,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,452.0,0,62
2024-08-29,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,452.0,0,80
2024-08-29,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,452.0,0,62
2024-08-29,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,452.0,0,69
2024-09-04,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,5.0,0,39
2024-09-04,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,5.0,0,62
2024-09-04,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,5.0,0,80
2024-09-04,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,5.0,0,62
2024-09-04,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,5.0,0,69
2024-09-04,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,25.0,0,39
2024-09-04,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,25.0,0,62
2024-09-04,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,25.0,0,80
2024-09-04,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,25.0,0,62
2024-09-04,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,25.0,0,69
2024-09-04,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1803.0,1,39
2024-09-04,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1803.0,1,62
2024-09-04,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1803.0,1,80
2024-09-04,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1803.0,1,62
2024-09-04,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1803.0,1,69
2024-09-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.718803,-74.00019,2.0,0,39
2024-09-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.718803,-74.00019,2.0,0,62
2024-09-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.718803,-74.00019,2.0,0,80
2024-09-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.718803,-74.00019,2.0,0,62
2024-09-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.718803,-74.00019,2.0,0,69
2024-09-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,3.0,0,39
2024-09-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,3.0,0,62
2024-09-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,3.0,0,80
2024-09-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,3.0,0,62
2024-09-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,3.0,0,69
2024-09-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,3.0,0,39
2024-09-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,3.0,0,62
2024-09-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,3.0,0,80
2024-09-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,3.0,0,62
2024-09-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,3.0,0,69
2024-09-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1961.0,1,39
2024-09-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1961.0,1,62
2024-09-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1961.0,1,80
2024-09-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1961.0,1,62
2024-09-05,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1961.0,1,69
2024-09-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,2108.0,1,39
2024-09-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,2108.0,1,62
2024-09-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,2108.0,1,80
2024-09-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,2108.0,1,62
2024-09-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,2108.0,1,69
2024-09-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,2.0,0,39
2024-09-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,2.0,0,62
2024-09-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,2.0,0,80
2024-09-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,2.0,0,62
2024-09-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,2.0,0,69
2024-09-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,3.0,0,39
2024-09-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,3.0,0,62
2024-09-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,3.0,0,80
2024-09-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,3.0,0,62
2024-09-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,3.0,0,69
2024-09-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,154.0,0,39
2024-09-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,154.0,0,62
2024-09-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,154.0,0,80
2024-09-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,154.0,0,62
2024-09-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,154.0,0,69
2024-11-21,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,326.0,0,39
2024-11-21,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,326.0,0,62
2024-11-21,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,326.0,0,80
2024-11-21,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,326.0,0,62
2024-11-21,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,326.0,0,69
2024-11-22,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,2.0,0,39
2024-11-22,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,2.0,0,62
2024-11-22,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,2.0,0,80
2024-11-22,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,2.0,0,62
2024-11-22,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,2.0,0,69
2024-11-22,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1333.0,1,39
2024-11-22,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1333.0,1,62
2024-11-22,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1333.0,1,80
2024-11-22,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1333.0,1,62
2024-11-22,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1333.0,1,69
2024-12-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,1.0,0,39
2024-12-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,1.0,0,62
2024-12-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,1.0,0,80
2024-12-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,1.0,0,62
2024-12-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,1.0,0,69
2024-12-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1605.0,1,39
2024-12-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1605.0,1,62
2024-12-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1605.0,1,80
2024-12-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1605.0,1,62
2024-12-03,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1605.0,1,69
2024-12-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,4.0,0,39
2024-12-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,4.0,0,62
2024-12-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,4.0,0,80
2024-12-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,4.0,0,62
2024-12-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,4.0,0,69
2024-12-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1089.0,0,39
2024-12-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1089.0,0,62
2024-12-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1089.0,0,80
2024-12-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1089.0,0,62
2024-12-13,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1089.0,0,69
2024-12-26,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,3.0,0,39
2024-12-26,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,3.0,0,62
2024-12-26,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,3.0,0,80
2024-12-26,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,3.0,0,62
2024-12-26,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,3.0,0,69
2024-12-26,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1354.0,1,39
2024-12-26,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1354.0,1,62
2024-12-26,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1354.0,1,80
2024-12-26,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1354.0,1,62
2024-12-26,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,1354.0,1,69
2024-12-31,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,4.0,0,39
2024-12-31,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,4.0,0,62
2024-12-31,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,4.0,0,80
2024-12-31,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,4.0,0,62
2024-12-31,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,4.0,0,69
2024-12-31,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,960.0,0,39
2024-12-31,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,960.0,0,62
2024-12-31,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,960.0,0,80
2024-12-31,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,960.0,0,62
2024-12-31,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,960.0,0,69
2021-05-21,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71411,-74.00858,774.0,0,43
2021-05-21,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71411,-74.00858,774.0,0,60
2021-05-21,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71411,-74.00858,774.0,0,63
2021-05-21,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71411,-74.00858,774.0,0,54
2021-05-26,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71411,-74.00858,1855.0,1,43
2021-05-26,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71411,-74.00858,1855.0,1,60
2021-05-26,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71411,-74.00858,1855.0,1,63
2021-05-26,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71411,-74.00858,1855.0,1,54
2021-06-10,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71411,-74.00858,834.0,0,43
2021-06-10,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71411,-74.00858,834.0,0,60
2021-06-10,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71411,-74.00858,834.0,0,63
2021-06-10,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71411,-74.00858,834.0,0,54
2021-06-21,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71258,-74.00978,12.0,0,43
2021-06-21,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71258,-74.00978,12.0,0,60
2021-06-21,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71258,-74.00978,12.0,0,63
2021-06-21,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71258,-74.00978,12.0,0,54
2021-06-21,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71411,-74.00858,1559.0,1,43
2021-06-21,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71411,-74.00858,1559.0,1,60
2021-06-21,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71411,-74.00858,1559.0,1,63
